"Gene"	"P-value"
"306"	"ADHFE1"	0.734121560971615
"307"	"ADI1"	0.978470879802873
"308"	"ADIPOQ"	0.956240837215067
"309"	"ADIPOR1"	0.21519495420956
"310"	"ADIPOR2"	0.358764416393127
"311"	"ADK"	0.367677347061875
"312"	"ADM"	0.471512971538461
"313"	"ADM2"	0.614410450695041
"314"	"ADNP2"	0.081827692179816
"315"	"ADNP"	0.338328612817289
"316"	"ADO"	0.903994999382483
"317"	"ADORA1"	0.296020004217484
"318"	"ADORA2A"	0.971307293908875
"319"	"ADORA2B"	0.000209698305282946
"320"	"ADORA3"	0.802377265934209
"321"	"ADPGK"	0.155396773831721
"322"	"ADPRH"	0.207671281755462
"323"	"ADPRHL1"	0.0725541549774589
"324"	"ADPRHL2"	0.614421799397248
"325"	"ADRA1A"	0.243545042162255
"326"	"ADRA1B"	0.490497830382039
"327"	"ADRA1D"	0.890796224848478
"328"	"ADRA2A"	0.0139085004386071
"329"	"ADRA2B"	0.797568328717576
"330"	"ADRA2C"	0.902937878024481
"331"	"ADRB1"	0.903713467156967
"332"	"ADRB2"	0.159682201925382
"333"	"ADRB3"	0.0048884775441187
"334"	"ADRBK1"	0.320151612282906
"335"	"ADRBK2"	0.958864463951717
"336"	"ADRM1"	8.08573202337737e-06
"337"	"ADSL"	0.184559007438253
"338"	"ADSS"	0.68557304271742
"339"	"ADSSL1"	0.424832933935033
"340"	"AEBP1"	0.733468224097187
"341"	"AEBP2"	0.452145078408609
"342"	"AEN"	0.165542061965286
"343"	"AES"	0.717120141449931
"344"	"AFAP1"	0.531700472648536
"345"	"AFAP1L1"	0.0652197762604754
"346"	"AFAP1L2"	0.435203060911437
"347"	"AFARP1"	0.310135339633155
"348"	"AFF1"	0.0592082603059217
"349"	"AFF2"	0.552777031021074
"350"	"AFF3"	0.163753272788375
"351"	"AFF4"	0.0128132262929678
"352"	"AFG3L1"	0.000443593826626065
"353"	"AFG3L2"	0.000834380948634195
"354"	"AFM"	0.0469929756726857
"355"	"AFMID"	0.650416194779473
"356"	"AFP"	0.247561015819572
"357"	"AFTPH"	0.000889817904559664
"358"	"AG2"	0.43595320672518
"359"	"AGA"	0.467414974147621
"360"	"AGAP11"	0.628670511422039
"361"	"AGAP1"	0.00192105255115627
"362"	"AGAP2"	0.209122037945741
"363"	"AGAP3"	0.0358500536205186
"364"	"AGAP4"	0.00161217029601735
