"Gene"	"P-value"
"226"	"ADAM11"	6.51445800414763e-07
"227"	"ADAM12"	0.0146455321439544
"228"	"ADAM15"	0.000262482127569075
"229"	"ADAM17"	0.00678717642842774
"230"	"ADAM19"	5.11665569125075e-06
"231"	"ADAM20"	0.435865915703413
"232"	"ADAM21"	0.362346706313882
"233"	"ADAM21P1"	0.477877441056566
"234"	"ADAM22"	0.0349034792789382
"235"	"ADAM23"	0.000657046902728609
"236"	"ADAM28"	0.132426474596872
"237"	"ADAM29"	0.00249456011149307
"238"	"ADAM32"	0.276492089629388
"239"	"ADAM33"	4.14836974160782e-06
"240"	"ADAM6"	0.00538012621352324
"241"	"ADAM7"	0.000243946387889604
"242"	"ADAM8"	0.36311969492908
"243"	"ADAM9"	0.026484958451486
"244"	"ADAMDEC1"	0.00577512129566859
"245"	"ADAMTS10"	0.148394747281545
"246"	"ADAMTS12"	0.00317819422457288
"247"	"ADAMTS13"	0.378831979611915
"248"	"ADAMTS14"	0.445798259601049
"249"	"ADAMTS15"	0.194166790773006
"250"	"ADAMTS16"	0.414176422966237
"251"	"ADAMTS17"	0.234477968452448
"252"	"ADAMTS18"	0.0387260624861101
"253"	"ADAMTS1"	0.217546709324474
"254"	"ADAMTS2"	0.0114093549556652
"255"	"ADAMTS3"	0.0109506479759893
"256"	"ADAMTS4"	0.000211613735732641
"257"	"ADAMTS5"	0.216637655103829
"258"	"ADAMTS6"	0.00359354116863997
"259"	"ADAMTS7"	0.507330532037064
"260"	"ADAMTS8"	0.0745794421894984
"261"	"ADAMTS9"	0.519976148611757
"262"	"ADAMTSL1"	4.42490033658594e-06
"263"	"ADAMTSL2"	0.370517641230032
"264"	"ADAMTSL3"	0.233995994901336
"265"	"ADAMTSL4"	0.194186008541896
"266"	"ADAMTSL5"	0.17306173848243
"267"	"ADAP1"	0.381868551482618
"268"	"ADAP2"	0.44223862427947
"269"	"ADAR"	0.0154933748077407
"270"	"ADARB1"	0.306659538936187
"271"	"ADARB2"	0.115525412091368
"272"	"ADAT1"	0.0204764883186198
"273"	"ADAT2"	0.276021918931936
"274"	"ADAT3"	0.475222422134957
"275"	"ADC"	0.185338471143642
"276"	"ADCK1"	0.292219734939672
"277"	"ADCK2"	0.00339941090647133
"278"	"ADCK4"	0.187209452710784
"279"	"ADCK5"	0.00858642550160049
"280"	"ADCY10"	0.0534863866858455
"281"	"ADCY1"	0.111250803869663
"282"	"ADCY2"	0.0468816289646328
"283"	"ADCY3"	1.63723103918656e-06
"284"	"ADCY4"	0.0126750011445835
"285"	"ADCY5"	0.0320592861774043
"286"	"ADCY6"	0.342322017257926
"287"	"ADCY7"	0.185297548395168
"288"	"ADCY8"	0.0999772571540091
"289"	"ADCY9"	0.0683416771096359
"290"	"ADCYAP1"	0.000632412734143495
"291"	"ADD1"	0.37243695555198
"292"	"ADD2"	0.0539038052323344
"293"	"ADD3"	0.360760657393861
"294"	"ADH1A"	0.113264559425432
"295"	"ADH1B"	0.0440556319126321
"296"	"ADH1C"	0.0657461715018172
"297"	"ADH4"	0.164003550253516
"298"	"ADH5"	0.0522917020635062
"299"	"ADH6"	0.420013320769221
"300"	"ADHFE1"	0.131781528657763
"301"	"ADI1"	0.198320751578461
"302"	"ADIG"	0.229566821303365
"303"	"ADIPOR1"	0.16583288325596
"304"	"ADIPOR2"	0.515686488235082
"305"	"ADK"	0.219427851422106
"306"	"ADM"	0.0378856564150618
"307"	"ADM2"	0.246461038179289
"308"	"ADNP2"	0.205724366758858
"309"	"ADNP"	0.51525752255164
"310"	"ADO"	0.169751576725693
"311"	"ADORA1"	0.00300235508020752
"312"	"ADORA2A"	4.65988232445369e-07
"313"	"ADORA2B"	0.00691673476955412
"314"	"ADORA3"	0.404162738721058
"315"	"ADPGK"	0.0630678300169265
"316"	"ADPRH"	0.493596018612027
"317"	"ADPRHL1"	0.0242365062831253
"318"	"ADPRHL2"	0.466900422793425
"319"	"ADRA1A"	0.334980230268183
"320"	"ADRA1B"	0.0242495702150171
"321"	"ADRA1D"	5.5450511005084e-06
"322"	"ADRA2A"	0.138497364131565
"323"	"ADRA2B"	0.376413302115802
"324"	"ADRA2C"	0.0513030990432304
"325"	"ADRB1"	0.349725401421608
"326"	"ADRB2"	0.0615922016590148
"327"	"ADRB3"	0.483553414086296
"328"	"ADRBK1"	0.0962460249344356
"329"	"ADRBK2"	0.513066285021738
"330"	"ADRM1"	0.00103551383634581
"331"	"ADSL"	0.290481572166916
"332"	"ADSS"	0.233357958802071
"333"	"ADSSL1"	0.214031095749041
"334"	"AEBP1"	0.103608089172675
"335"	"AEBP2"	0.0534191738193672
"336"	"AEN"	0.367158213794866
"337"	"AES"	0.0136278644554082
"338"	"AFAP1"	0.0391322795762201
"339"	"AFAP1L1"	0.12298614315013
"340"	"AFAP1L2"	0.00198721002803526
"341"	"AFARP1"	0.210193670171546
"342"	"AFF1"	0.0515626412165551
"343"	"AFF2"	0.14748785109435
"344"	"AFF3"	0.271033292345987
"345"	"AFF4"	0.480381831576033
"346"	"AFG3L1"	0.145871416976309
"347"	"AFG3L2"	0.069331607057119
"348"	"AFM"	0.284273593758801
"349"	"AFMID"	0.330068588941591
"350"	"AFP"	0.00368259000378202
"351"	"AFTPH"	0.0183880892340814
"352"	"AG2"	0.113439005333023
"353"	"AGA"	0.312120021775588
"354"	"AGAP11"	0.124791880053893
"355"	"AGAP1"	0.116055595109658
"356"	"AGAP2"	0.00937384249880913
"357"	"AGAP3"	0.00126227817825197
"358"	"AGAP4"	0.10141876151262
"359"	"AGAP5"	0.119266726533123
"360"	"AGAP6"	0.226155947488204
"361"	"AGAP7"	0.485370815680618
"362"	"AGAP8"	0.107636807027429
"363"	"AGBL2"	0.0998946505489428
"364"	"AGBL3"	0.0664774509539936
"365"	"AGBL4"	0.00900882127187275
"366"	"AGBL5"	0.183649643454388
"367"	"AGER"	0.0434274320057356
"368"	"AGFG1"	0.135978730445229
"369"	"AGFG2"	0.434678053186171
"370"	"AGGF1"	0.394119600483231
"371"	"AGK"	0.123840181032143
"372"	"AGL"	0.00196451464031033
"373"	"AGMAT"	0.186863739432013
"374"	"AGPAT1"	0.269782217815576
"375"	"AGPAT2"	0.390943063934694
"376"	"AGPAT3"	0.271278811874501
"377"	"AGPAT4"	0.22435894798067
"378"	"AGPAT5"	0.287596397151767
"379"	"AGPAT6"	0.336106717226234
"380"	"AGPAT9"	0.366730997462239
"381"	"AGPHD1"	0.0187273366975135
"382"	"AGPS"	0.16682799511449
"383"	"AGR2"	0.298214103701464
"384"	"AGR3"	0.262373389144036
"385"	"AGRN"	0.401239484434356
"386"	"AGRP"	0.0910535598294869
"387"	"AGT"	0.475712133632948
"388"	"AGTPBP1"	0.464168144849725
"389"	"AGTR1"	0.161438745528532
"390"	"AGTRAP"	0.306221641760174
"391"	"AGXT"	0.395361164628891
"392"	"AGXT2"	0.266806912305935
"393"	"AGXT2L1"	0.0480639017965588
"394"	"AGXT2L2"	0.289024315637297
"395"	"AHCTF1"	0.00673059425898725
"396"	"AHCY"	0.023116516199718
"397"	"AHCYL1"	0.436639691501618
"398"	"AHCYL2"	0.0273280373436493
"399"	"AHDC1"	0.291895384198861
"400"	"AHI1"	0.165163948547393
"401"	"AHNAK2"	0.382928545800552
"402"	"AHNAK"	0.401375791567638
"403"	"AHR"	0.124655067751119
"404"	"AHRR"	0.00448319382962092
"405"	"AHSA1"	0.000242723741189055
"406"	"AHSA2"	0.421233330866644
"407"	"AHSG"	2.63971474789848e-06
"408"	"AHSP"	0.14254900741791
"409"	"AICDA"	0.0236967496458629
"410"	"AIDA"	0.000202986478045397
"411"	"AIF1"	0.0291106898509553
"412"	"AIF1L"	0.0463860676947951
"413"	"AIFM1"	0.364395005461879
"414"	"AIFM2"	0.504925623443982
"415"	"AIFM3"	0.351900293981194
"416"	"AIG1"	0.327018035486378
"417"	"AIM1"	0.522549836381355
"418"	"AIM1L"	0.0224484377575095
"419"	"AIM2"	0.00681025392018042
"420"	"AIMP1"	0.233230278628813
"421"	"AIMP2"	0.244909289813182
"422"	"AIP"	0.00216770629991103
"423"	"AIRE"	0.0897251679931417
"424"	"AJAP1"	0.1417583343169
"425"	"AK1"	0.126081174085127
"426"	"AK2"	0.0406281081037265
"427"	"AK3"	0.0148126945847213
"428"	"AK3L1"	0.285480058467275
"429"	"AK5"	0.217978459888925
"430"	"AK7"	0.186690174556478
"431"	"AKAP10"	0.159519650732245
"432"	"AKAP11"	0.298271016333113
"433"	"AKAP12"	0.258123742104724
"434"	"AKAP13"	0.432000115509089
"435"	"AKAP1"	0.514700907551216
"436"	"AKAP2"	0.0305451494035246
"437"	"AKAP3"	0.394725382803482
"438"	"AKAP5"	0.37941416979932
"439"	"AKAP6"	0.132212615169166
"440"	"AKAP7"	0.0405970275869059
"441"	"AKAP8"	0.286856918821087
"442"	"AKAP8L"	0.108442009668374
"443"	"AKAP9"	0.0476510340587768
"444"	"AKD1"	0.136458853480483
"445"	"AKIRIN1"	0.280033187465565
"446"	"AKIRIN2"	0.0480304533836678
"447"	"AKNA"	0.00110587362484582
"448"	"AKNAD1"	0.0438668967718892
"449"	"AKR1A1"	0.458581645649836
"450"	"AKR1B10"	0.00281752041290573
"451"	"AKR1B1"	0.441903923471389
"452"	"AKR1B15"	0.00382856706521773
"453"	"AKR1C1"	0.429579255116183
"454"	"AKR1C2"	0.173112238248068
"455"	"AKR1C3"	0.00617074580526644
"456"	"AKR1C4"	0.225828693284052
"457"	"AKR1CL1"	0.187024111437075
"458"	"AKR1D1"	0.263655755835645
"459"	"AKR1E2"	0.127713851546417
"460"	"AKR7A2"	0.0237233861756837
"461"	"AKR7A3"	0.1128265851524
"462"	"AKR7L"	0.271037145845688
"463"	"AKT1"	0.0170301658695357
"464"	"AKT1S1"	0.334357663352384
"465"	"AKT2"	0.318236204475025
"466"	"AKT3"	0.0452729196697604
"467"	"AKTIP"	0.0142389063855026
"468"	"ALAD"	0.0686715053668346
"469"	"ALAS1"	0.00760588577556831
"470"	"ALAS2"	0.305760530175142
"471"	"ALB"	0.0687821532209907
"472"	"ALCAM"	0.356244058168679
"473"	"ALDH16A1"	0.329841454638364
"474"	"ALDH18A1"	0.168928143599243
"475"	"ALDH1A1"	0.166341567733994
"476"	"ALDH1A2"	0.270173827253554
"477"	"ALDH1A3"	0.271525579645978
"478"	"ALDH1B1"	0.0856265301578515
"479"	"ALDH1L1"	0.149001679571273
"480"	"ALDH1L2"	3.61907342250056e-06
"481"	"ALDH2"	0.0479852514318581
"482"	"ALDH3A1"	0.21274506467264
"483"	"ALDH3A2"	0.27484429270335
"484"	"ALDH3B1"	0.167188378769067
"485"	"ALDH3B2"	0.0269159872669934
"486"	"ALDH4A1"	0.0560560076202998
"487"	"ALDH5A1"	0.0107407894415932
"488"	"ALDH6A1"	0.00806877612044066
"489"	"ALDH7A1"	0.128348561530105
"490"	"ALDH8A1"	0.0538963278705931
"491"	"ALDH9A1"	0.324274909447871
"492"	"ALDOA"	0.370239091314134
"493"	"ALDOB"	0.0925754196417451
"494"	"ALDOC"	0.00688014241765911
"495"	"ALG10"	0.0140021976800139
"496"	"ALG10B"	0.203874147186669
"497"	"ALG11"	0.286062275933423
"498"	"ALG12"	0.254387133628258
"499"	"ALG13"	0.420518739133309
"500"	"ALG14"	0.439338518361003
"501"	"ALG1"	0.47512006189138
"502"	"ALG1L"	0.273355408034157
"503"	"ALG2"	0.03868487945734
"504"	"ALG3"	0.000963989442355651
"505"	"ALG5"	0.462755386048139
"506"	"ALG6"	0.0826802519175883
"507"	"ALG8"	0.016274126776642
"508"	"ALG9"	0.297172410539458
"509"	"ALK"	0.0433050655796129
"510"	"ALKBH1"	0.491871001138233
"511"	"ALKBH2"	0.0595508403770483
"512"	"ALKBH3"	0.336390030340455
"513"	"ALKBH4"	0.0744148247680366
"514"	"ALKBH5"	0.440163019332793
"515"	"ALKBH6"	0.295696624985494
"516"	"ALKBH7"	0.0498711723611682
"517"	"ALKBH8"	0.255904406858267
"518"	"ALLC"	0.266522118728449
"519"	"ALMS1"	0.227703085223156
"520"	"ALMS1P"	0.379335009162009
"521"	"ALOX12"	0.504000750800088
"522"	"ALOX12B"	0.475330850576816
"523"	"ALOX12P2"	0.309724335050534
"524"	"ALOX15"	0.321019452652416
"525"	"ALOX15B"	0.102684572903543
"526"	"ALOX5"	0.178665578686501
"527"	"ALOX5AP"	0.520979179837439
"528"	"ALOXE3"	3.17563345519911e-05
"529"	"ALPI"	0.271779647841689
"530"	"ALPK1"	0.227819146202167
"531"	"ALPK2"	0.181791037144109
"532"	"ALPK3"	0.498151674246804
"533"	"ALPL"	0.468802986434498
"534"	"ALS2"	0.016452682801821
"535"	"ALS2CL"	0.274127761844116
"536"	"ALS2CR11"	0.137946082405725
"537"	"ALS2CR12"	0.174040353419202
"538"	"ALS2CR4"	0.14349394912996
"539"	"ALS2CR8"	0.0100825820030316
"540"	"ALX1"	0.0198623909437274
"541"	"ALX3"	0.399297373958199
"542"	"ALX4"	0.13257796823841
"543"	"AMAC1"	0.330272023205872
"544"	"AMAC1L2"	0.438755614933528
"545"	"AMAC1L3"	0.0368078350665244
"546"	"AMACR"	0.103875335044345
"547"	"AMBP"	0.103679045295733
"548"	"AMBRA1"	0.382534386424993
"549"	"AMD1"	0.168169302467529
"550"	"AMDHD1"	0.509857325855373
"551"	"AMDHD2"	0.211839571390896
"552"	"AMFR"	0.351228761756341
"553"	"AMH"	0.00151340416484202
"554"	"AMHR2"	0.0206178851598133
"555"	"AMICA1"	0.0816038184627874
"556"	"AMIGO1"	0.0183655053926136
"557"	"AMIGO2"	0.0560517289773091
"558"	"AMIGO3"	0.141860810265001
"559"	"AMMECR1"	0.0156451479946286
"560"	"AMMECR1L"	0.0105426189093264
"561"	"AMN1"	0.152672829358388
"562"	"AMN"	0.217903050329837
"563"	"AMOT"	0.0324248068048207
"564"	"AMOTL1"	0.227214212514132
"565"	"AMOTL2"	0.0521427863739812
"566"	"AMPD1"	0.010078697833821
"567"	"AMPD2"	0.332445729311385
"568"	"AMPD3"	0.413562773436449
"569"	"AMPH"	0.188491606202973
"570"	"AMT"	0.0106825798246331
"571"	"AMY1A"	0.49006390193286
"572"	"AMY2A"	0.163854173429637
"573"	"AMY2B"	0.243911345258192
"574"	"AMZ1"	0.434556284743754
"575"	"AMZ2"	0.276434898949584
"576"	"AMZ2P1"	0.193496550995489
"577"	"ANAPC10"	0.415085167662131
"578"	"ANAPC11"	0.0808489851801785
"579"	"ANAPC13"	0.170705705777637
"580"	"ANAPC16"	0.0721816011383413
"581"	"ANAPC1"	0.0921375451723485
"582"	"ANAPC2"	0.0432693724155285
"583"	"ANAPC4"	0.0639197049864524
"584"	"ANAPC5"	0.0934088205574791
"585"	"ANAPC7"	0.0364368633033588
"586"	"ANG"	0.119491942727209
"587"	"ANGEL1"	0.4599832798269
"588"	"ANGEL2"	0.102167458793524
"589"	"ANGPT1"	0.0637197036951866
"590"	"ANGPT2"	0.000105839655390794
"591"	"ANGPT4"	0.0460338489231046
"592"	"ANGPTL1"	0.51275543178236
"593"	"ANGPTL2"	0.0366843195156847
"594"	"ANGPTL3"	0.413206427240656
"595"	"ANGPTL4"	0.282072474949416
"596"	"ANGPTL5"	0.182763795008551
"597"	"ANGPTL6"	0.000394831184578281
"598"	"ANGPTL7"	0.146631839790388
"599"	"ANK1"	0.42523546175081
"600"	"ANK2"	0.429698068493942
"601"	"ANK3"	0.493306078801905
"602"	"ANKAR"	0.186623760671188
"603"	"ANKDD1A"	0.186104305613771
"604"	"ANKFY1"	0.0899018332189268
"605"	"ANKH"	0.501217281180385
"606"	"ANKHD1"	0.0452883429597607
"607"	"ANKHD1-EIF4EBP3"	0.220663079643043
"608"	"ANKIB1"	0.00540251155700988
"609"	"ANKK1"	0.205631414004058
