"Gene"	"P-value"
"4494"	"DHX8"	0.303562433268387
"4495"	"DHX9"	0.018182723393547
"4496"	"DIABLO"	0.839875536686275
"4497"	"DIAPH1"	0.625024481025551
"4498"	"DIAPH2"	0.0319564653454427
"4499"	"DIAPH3"	0.398226323850241
"4500"	"DICER1"	0.318548146472967
"4501"	"DIDO1"	0.631431262940381
"4502"	"DIMT1L"	0.034515846941813
"4503"	"DIO1"	0.805449806929373
"4504"	"DIO2"	0.139848982085912
"4505"	"DIO3"	2.05894125573369e-05
"4506"	"DIP2A"	0.528217742160767
"4507"	"DIP2B"	0.873429762717436
"4508"	"DIP2C"	0.0266460617744216
"4509"	"DIRAS1"	0.329488040504048
"4510"	"DIRAS2"	0.256633301778852
"4511"	"DIRAS3"	0.78373010634043
"4512"	"DIRC2"	0.747048531768177
"4513"	"DIRC3"	0.215020474549503
"4514"	"DIS3"	0.75379293861739
"4515"	"DIS3L"	0.62124065661643
"4516"	"DIS3L2"	0.123370702426361
"4517"	"DISC1"	0.364547071651803
"4518"	"DISC2"	0.673784973636139
"4519"	"DISP1"	0.674904276562637
"4520"	"DISP2"	0.085442257716501
"4521"	"DIXDC1"	0.0322676997377797
"4522"	"DKC1"	0.00121061925096289
"4523"	"DKFZp434J0226"	0.266969284422055
"4524"	"DKFZP434K028"	0.0179490009500484
"4525"	"DKFZP434L187"	0.0470199362740912
"4526"	"DKFZp566F0947"	0.151099057563601
"4527"	"DKFZP586I1420"	0.487056451364955
"4528"	"DKFZP686I15217"	0.220085259740804
"4529"	"DKFZp686O24166"	0.964743151934333
"4530"	"DKFZp761E198"	0.154448605304316
"4531"	"DKFZp779M0652"	0.165032230301729
"4532"	"DKK1"	0.784810559958485
"4533"	"DKK2"	0.00290104581591344
"4534"	"DKK3"	0.159867566559313
"4535"	"DKKL1"	0.0100413424672643
"4536"	"DLAT"	0.0528945793836223
"4537"	"DLC1"	0.930667416079522
"4538"	"DLD"	0.052207155514351
"4539"	"DLEC1"	0.0509212267022646
"4540"	"DLEU1"	0.0329254727508522
"4541"	"DLEU2"	1.78358846580906e-08
"4542"	"DLEU2L"	0.415385734096645
"4543"	"DLEU7"	0.352449385014559
"4544"	"DLG1"	0.446373118735666
"4545"	"DLG2"	0.171876180874503
"4546"	"DLG3"	0.417354570620249
"4547"	"DLG4"	0.365456123700671
"4548"	"DLG5"	0.49778163185735
"4549"	"DLGAP1"	0.621940517538305
"4550"	"DLGAP2"	0.853197239113491
"4551"	"DLGAP3"	0.0112055210041671
"4552"	"DLGAP4"	0.820936113477326
"4553"	"DLGAP5"	4.47394343794372e-11
"4554"	"DLK2"	6.88152229088024e-05
"4555"	"DLL1"	0.00426631491675356
"4556"	"DLL3"	8.20322779423455e-05
"4557"	"DLL4"	0.00232619466945094
"4558"	"DLST"	0.0956129140804773
"4559"	"DLX1"	2.13782055147327e-06
"4560"	"DLX2"	0.000135328896624709
"4561"	"DLX3"	0.904760275539272
"4562"	"DLX4"	0.0104669656244422
"4563"	"DLX5"	8.89900096812113e-06
"4564"	"DLX6"	1.38604946773313e-05
"4565"	"DLX6AS"	0.383971293702829
"4566"	"DMAP1"	0.546661097351158
"4567"	"DMBT1"	0.0399812626550873
"4568"	"DMBX1"	0.00733953528039621
"4569"	"DMC1"	0.308145263721171
"4570"	"DMD"	0.0136885978047586
"4571"	"DMGDH"	0.877846266891972
"4572"	"DMKN"	0.0915397840071872
"4573"	"DMP1"	0.535089099353093
"4574"	"DMPK"	0.53703650737497
"4575"	"DMRT1"	0.03654699548517
"4576"	"DMRT2"	0.0297480644795289
"4577"	"DMRT3"	3.13043815314273e-08
"4578"	"DMRTA1"	0.866251176779956
"4579"	"DMRTA2"	0.430105817057722
"4580"	"DMRTC1"	0.772635806738064
"4581"	"DMRTC1B"	0.63389402153547
"4582"	"DMTF1"	0.282178330022829
"4583"	"DMWD"	0.252890464387937
"4584"	"DMXL1"	0.83074107961846
"4585"	"DMXL2"	0.785512282365352
"4586"	"DNA2"	0.241702279899168
"4587"	"DNAH10"	0.694669250646089
"4588"	"DNAH11"	0.0116835227541868
"4589"	"DNAH12"	0.176132178322935
"4590"	"DNAH1"	0.811264271527935
"4591"	"DNAH14"	0.00107396791767533
"4592"	"DNAH17"	0.713102844458067
"4593"	"DNAH2"	0.917466926910523
"4594"	"DNAH3"	0.609553444850436
"4595"	"DNAH5"	0.21057552218382
"4596"	"DNAH6"	0.320666374396255
"4597"	"DNAH7"	0.880548196643784
"4598"	"DNAH8"	0.186389429789722
"4599"	"DNAH9"	0.33306005229744
"4600"	"DNAI1"	0.284649361166095
"4601"	"DNAI2"	0.0834623049627803
"4602"	"DNAJA1"	0.293416749178495
"4603"	"DNAJA2"	0.498048176240873
"4604"	"DNAJA3"	0.918213110049975
"4605"	"DNAJA4"	0.0134912549505717
"4606"	"DNAJB11"	0.0121372599519458
"4607"	"DNAJB12"	0.0622212923706542
"4608"	"DNAJB1"	0.416686510204306
"4609"	"DNAJB13"	0.380125928583687
"4610"	"DNAJB14"	0.420104263828719
"4611"	"DNAJB2"	0.576725975216348
"4612"	"DNAJB3"	0.000151131960668183
"4613"	"DNAJB4"	0.00454526496868335
"4614"	"DNAJB5"	0.538185716380776
"4615"	"DNAJB6"	0.378112559609169
"4616"	"DNAJB7"	0.585893994430938
"4617"	"DNAJB9"	0.231209911644212
"4618"	"DNAJC10"	0.000300372438836627
"4619"	"DNAJC11"	0.0165519395847002
"4620"	"DNAJC12"	0.836901851083726
"4621"	"DNAJC13"	0.339122076563923
"4622"	"DNAJC14"	0.797236595476696
"4623"	"DNAJC15"	0.619852501286793
"4624"	"DNAJC16"	0.450913262107973
"4625"	"DNAJC1"	0.616070030051112
"4626"	"DNAJC17"	0.714860998101666
"4627"	"DNAJC18"	0.631143332244191
"4628"	"DNAJC19"	0.326930742856786
"4629"	"DNAJC21"	0.275440854874392
"4630"	"DNAJC2"	0.0559166617696432
"4631"	"DNAJC22"	0.981647615115024
"4632"	"DNAJC24"	0.0253425560100273
"4633"	"DNAJC25"	0.0993246152331594
"4634"	"DNAJC27"	0.574198670523704
"4635"	"DNAJC28"	0.0229150092760896
"4636"	"DNAJC30"	0.0293670654483864
"4637"	"DNAJC3"	0.650464800501389
"4638"	"DNAJC4"	0.0767319509066202
"4639"	"DNAJC5"	0.207027475780951
"4640"	"DNAJC5B"	0.17861043352319
"4641"	"DNAJC6"	0.204334974872474
"4642"	"DNAJC7"	0.314877707900881
"4643"	"DNAJC8"	0.021362792070156
"4644"	"DNAJC9"	0.0207982227253294
"4645"	"DNAL1"	0.232592479233894
"4646"	"DNAL4"	0.782279848158811
"4647"	"DNALI1"	0.629524779957545
"4648"	"DNASE1"	0.152147204779909
"4649"	"DNASE1L1"	0.705716282468706
"4650"	"DNASE1L2"	0.17474053488274
"4651"	"DNASE1L3"	0.35846950527768
"4652"	"DNASE2"	0.480393842580534
"4653"	"DNASE2B"	0.0332141090417369
"4654"	"DND1"	0.667019217356107
"4655"	"DNER"	0.434997564982308
"4656"	"DNHD1"	0.60183307473798
"4657"	"DNLZ"	0.303894284726472
"4658"	"DNM1"	0.840919090817232
"4659"	"DNM1L"	0.0597821512246628
"4660"	"DNM1P35"	0.984855426486565
"4661"	"DNM2"	0.491277333553786
"4662"	"DNM3"	0.00208464926265672
"4663"	"DNMBP"	0.0345811382086284
"4664"	"DNMT1"	0.00636883230672347
"4665"	"DNMT3A"	0.0792298687252047
"4666"	"DNMT3B"	0.0033185825457781
"4667"	"DNMT3L"	0.0491528691206834
"4668"	"DNPEP"	0.375926791843918
"4669"	"DNTT"	0.00617700353984707
"4670"	"DNTTIP1"	0.707022777600256
"4671"	"DNTTIP2"	0.020488202463846
"4672"	"DOC2A"	0.195656156665597
"4673"	"DOC2B"	0.013231458327788
"4674"	"DOCK10"	0.558389690633908
"4675"	"DOCK11"	0.565363252438876
"4676"	"DOCK1"	0.997940854725635
"4677"	"DOCK2"	0.24683238201916
"4678"	"DOCK3"	0.121212535676289
"4679"	"DOCK4"	0.82583204919982
"4680"	"DOCK5"	0.0312181121214717
"4681"	"DOCK6"	0.000598603620106664
"4682"	"DOCK7"	0.21087549780579
"4683"	"DOCK8"	0.0180998383512422
"4684"	"DOCK9"	0.17055434865374
"4685"	"DOHH"	0.888526821477198
"4686"	"DOK1"	0.462028820133263
"4687"	"DOK2"	0.721656436084349
"4688"	"DOK3"	0.202343290664274
"4689"	"DOK4"	0.0624394169033925
"4690"	"DOK5"	0.533295997349856
"4691"	"DOK6"	0.182677178013387
"4692"	"DOK7"	0.0278146938077771
"4693"	"DOLK"	0.817137620995737
"4694"	"DOLPP1"	0.71848887207133
"4695"	"DOM3Z"	0.324105614055145
"4696"	"DONSON"	1.52072506081069e-05
"4697"	"DOPEY1"	0.80737733297699
"4698"	"DOPEY2"	0.326359122350998
"4699"	"DOT1L"	0.874093168536663
"4700"	"DPAGT1"	0.113714764370488
"4701"	"DPCD"	0.763874886954618
"4702"	"DPCR1"	0.135139974819963
"4703"	"DPEP1"	0.0304953706282381
"4704"	"DPEP2"	0.0221733705254744
"4705"	"DPEP3"	0.398216343923867
"4706"	"DPF1"	0.000460854546321166
"4707"	"DPF2"	0.873972589593723
"4708"	"DPF3"	0.243037733886614
"4709"	"DPH1"	0.768877835343831
"4710"	"DPH2"	0.432762265614557
"4711"	"DPH3"	0.755168650194156
"4712"	"DPH3B"	0.403231285254396
"4713"	"DPH5"	0.642160264084276
"4714"	"DPM1"	0.233337256205932
"4715"	"DPM2"	0.563004852910817
"4716"	"DPM3"	0.945495160905734
"4717"	"DPP10"	0.0166622253201287
"4718"	"DPP3"	0.842277569978055
"4719"	"DPP4"	0.0082819877867284
"4720"	"DPP6"	0.296636465578853
"4721"	"DPP7"	0.935638439481346
"4722"	"DPP8"	0.636782271993511
"4723"	"DPP9"	0.717233392798526
"4724"	"DPPA2"	0.372097698106694
"4725"	"DPPA4"	0.041608050557965
"4726"	"DPRXP4"	0.0410787426227683
"4727"	"DPT"	0.0107527592039552
"4728"	"DPY19L1"	0.111806442523619
"4729"	"DPY19L2"	0.171440532225204
"4730"	"DPY19L2P1"	0.331896723800998
"4731"	"DPY19L2P2"	0.294789180202017
"4732"	"DPY19L2P4"	0.207071007127564
"4733"	"DPY19L3"	0.484525734315043
"4734"	"DPY19L4"	0.240261191502712
"4735"	"DPY30"	0.00559620079647505
"4736"	"DPYD"	0.374611777040546
"4737"	"DPYS"	0.0923278000812064
"4738"	"DPYSL2"	0.366790686249741
"4739"	"DPYSL3"	2.48978530015265e-08
"4740"	"DPYSL4"	0.0259889184113463
"4741"	"DPYSL5"	0.357594098233974
"4742"	"DQX1"	0.129583323386936
"4743"	"DR1"	0.0284180849326526
"4744"	"DRAM1"	0.0326587676262773
"4745"	"DRAM2"	0.368581680226646
"4746"	"DRAP1"	0.208485940894401
"4747"	"DRD1"	0.0201534342165066
"4748"	"DRD2"	0.0426785332914174
"4749"	"DRD4"	0.424466141826204
"4750"	"DRD5"	0.706067320654323
"4751"	"DRG1"	0.192887446037713
"4752"	"DRG2"	0.0272095041982412
"4753"	"DRP2"	0.00152132043725006
"4754"	"DSC1"	0.750766041033905
"4755"	"DSC2"	0.838477284109428
"4756"	"DSC3"	0.54054176034894
"4757"	"DSCAM"	0.097169878565472
"4758"	"DSCAML1"	0.398388191486858
"4759"	"DSCC1"	1.65713083359886e-05
"4760"	"DSCR3"	0.457188806232943
"4761"	"DSCR6"	0.648947302144743
"4762"	"DSCR9"	0.838217752713739
"4763"	"DSE"	0.0190428910497248
"4764"	"DSEL"	0.736538130311339
"4765"	"DSG1"	0.0102136019749717
"4766"	"DSG2"	0.751354022720051
"4767"	"DSG3"	0.804959056234869
"4768"	"DSN1"	0.00440232214062153
"4769"	"DSP"	0.829790826018
"4770"	"DST"	0.956294927232986
"4771"	"DSTN"	0.241464863092788
"4772"	"DSTYK"	0.0502533081713038
"4773"	"DTD1"	0.918846150053921
"4774"	"DTHD1"	0.0640844726373645
"4775"	"DTL"	1.15127114697078e-06
"4776"	"DTNA"	0.0830673146491314
"4777"	"DTNB"	0.304980679426796
"4778"	"DTNBP1"	0.905895805863702
"4779"	"DTWD1"	0.188259458351211
"4780"	"DTWD2"	0.896457833445344
"4781"	"DTX1"	0.850655100625297
"4782"	"DTX2"	0.145898770963083
"4783"	"DTX3"	0.392860444631466
"4784"	"DTX3L"	0.129710545148101
"4785"	"DTX4"	0.297526478464266
"4786"	"DTYMK"	0.136704589810795
"4787"	"DULLARD"	0.68505039592991
"4788"	"DUOX1"	0.238831217458584
"4789"	"DUOX2"	0.850523838952234
"4790"	"DUOXA1"	0.149991652629228
"4791"	"DUOXA2"	0.219041649092269
"4792"	"DUS1L"	0.378076931249225
"4793"	"DUS2L"	0.0243823170792661
"4794"	"DUS3L"	0.232139908540213
"4795"	"DUS4L"	0.580456572424233
"4796"	"DUSP10"	0.289081462027912
"4797"	"DUSP1"	0.53676990108269
"4798"	"DUSP11"	0.290646994767514
"4799"	"DUSP12"	0.0501144961055648
"4800"	"DUSP13"	0.164500792050276
"4801"	"DUSP14"	0.256137225506658
"4802"	"DUSP15"	0.302667899810587
"4803"	"DUSP16"	0.0312533742174009
"4804"	"DUSP18"	0.325980121157162
"4805"	"DUSP19"	0.715123471835869
"4806"	"DUSP2"	0.599054328724878
"4807"	"DUSP22"	0.649519393704752
"4808"	"DUSP23"	0.205785322834762
"4809"	"DUSP26"	0.00983897404139411
"4810"	"DUSP27"	0.878383581392831
"4811"	"DUSP28"	0.956298974199313
"4812"	"DUSP3"	0.681807041786004
"4813"	"DUSP4"	0.0508633955739787
"4814"	"DUSP5"	0.975724853723135
"4815"	"DUSP5P"	0.105828060988306
"4816"	"DUSP6"	0.0214529528392834
"4817"	"DUSP7"	0.00175813135499769
"4818"	"DUSP8"	0.157189649983821
"4819"	"DUSP9"	0.0011364315257768
"4820"	"DUT"	0.41465021900012
"4821"	"DVL1"	0.510120902939867
"4822"	"DVL2"	0.841793794093694
"4823"	"DVL3"	0.0403857898715211
"4824"	"DYDC1"	0.579381664942494
"4825"	"DYDC2"	0.120899595779081
"4826"	"DYM"	0.73266999651027
"4827"	"DYNC1H1"	0.944517687144257
"4828"	"DYNC1I1"	0.880609728830756
"4829"	"DYNC1I2"	0.894028246793218
"4830"	"DYNC1LI1"	0.457957456058204
"4831"	"DYNC1LI2"	0.290698226486166
"4832"	"DYNC2H1"	0.302015618537296
"4833"	"DYNC2LI1"	0.298630382145836
"4834"	"DYNLL1"	0.0240649895080985
"4835"	"DYNLL2"	0.0177750399046623
"4836"	"DYNLRB1"	0.0463037556786379
"4837"	"DYNLRB2"	0.0570374874561174
"4838"	"DYNLT1"	0.909218008598187
"4839"	"DYNLT3"	0.116857201839693
"4840"	"DYRK1A"	0.0827798139108347
"4841"	"DYRK1B"	0.489018902873317
"4842"	"DYRK2"	0.494116787607486
"4843"	"DYRK3"	0.0204004705324067
"4844"	"DYRK4"	0.59513305323036
"4845"	"DYSF"	0.868009974103401
"4846"	"DYSFIP1"	0.940052794490395
"4847"	"DYX1C1"	0.892997405689696
"4848"	"DZIP1"	0.553334003057795
"4849"	"DZIP1L"	0.591552685397743
"4850"	"DZIP3"	0.369788832929407
"4851"	"E2F1"	0.00172442271530104
"4852"	"E2F2"	4.46038997051756e-05
"4853"	"E2F3"	0.00174194477646605
"4854"	"E2F4"	0.0127456361498143
"4855"	"E2F5"	0.00324713539296129
"4856"	"E2F6"	0.414082475215223
"4857"	"E2F7"	2.81545171509912e-07
"4858"	"E2F8"	2.19176471305538e-06
"4859"	"E4F1"	0.546330873912031
"4860"	"EAF1"	0.115278971733227
"4861"	"EAF2"	0.565621452880406
"4862"	"EAPP"	0.342553522537244
"4863"	"EARS2"	0.322049570182387
"4864"	"EBAG9"	0.103068056712235
"4865"	"EBF1"	5.04820428748332e-06
"4866"	"EBF2"	0.000812105607492231
"4867"	"EBF3"	0.110605920347856
"4868"	"EBF4"	0.390276120714448
"4869"	"EBI3"	0.0344216714982261
"4870"	"EBNA1BP2"	0.640413579042674
"4871"	"EBP"	0.86605610494953
"4872"	"EBPL"	0.00220584495958009
"4873"	"ECD"	0.0702438561885191
"4874"	"ECE1"	0.1207793598413
"4875"	"ECE2"	4.62969803827207e-07
"4876"	"ECEL1"	0.00210829016284586
"4877"	"ECH1"	0.0685993623643841
"4878"	"ECHDC1"	0.675698555793383
"4879"	"ECHDC2"	0.833956270144841
"4880"	"ECHDC3"	0.917969163394018
"4881"	"ECHS1"	0.221147052608697
"4882"	"ECM1"	0.290189268607345
"4883"	"ECM2"	0.967713139992633
"4884"	"ECSCR"	0.0128590270919653
"4885"	"ECSIT"	0.284973343151887
"4886"	"ECT2"	0.000688025426550332
"4887"	"ECT2L"	0.928419304749685
"4888"	"EDA"	0.71529038525476
"4889"	"EDA2R"	0.642005918417739
"4890"	"EDAR"	0.0901040350006395
"4891"	"EDARADD"	0.146408670047415
"4892"	"EDC3"	0.0926427043510883
"4893"	"EDC4"	0.536216889933764
"4894"	"EDDM3A"	0.0346835949394436
"4895"	"EDEM1"	0.795824151668215
"4896"	"EDEM2"	0.190451075420432
"4897"	"EDEM3"	0.00272849911150808
"4898"	"EDF1"	0.0319883691673819
"4899"	"EDIL3"	0.544893235001767
"4900"	"EDN1"	0.560941347771993
"4901"	"EDN2"	0.0827096774117311
"4902"	"EDN3"	0.701579009089264
"4903"	"EDNRA"	5.84538966963422e-06
"4904"	"EDNRB"	0.0505018358820148
"4905"	"EEA1"	0.465358813197105
"4906"	"EED"	0.241493659421686
"4907"	"EEF1A1"	0.966802939986328
"4908"	"EEF1A1P9"	0.369656165266829
"4909"	"EEF1A2"	0.663597848907104
"4910"	"EEF1B2"	0.00327447280022652
"4911"	"EEF1D"	0.511578147338561
"4912"	"EEF1DP3"	0.000589538855721994
"4913"	"EEF1E1"	0.0478586761868363
"4914"	"EEF1G"	0.0034447312523298
"4915"	"EEF2"	0.436765477272309
"4916"	"EEF2K"	0.251627302304684
"4917"	"EEFSEC"	0.642772690941667
"4918"	"EEPD1"	0.0722122045842767
"4919"	"EFCAB10"	0.0386410038449219
"4920"	"EFCAB1"	0.606475341102553
"4921"	"EFCAB2"	0.118577973157135
"4922"	"EFCAB3"	0.0790692438216909
"4923"	"EFCAB4A"	0.562555025755474
"4924"	"EFCAB4B"	0.667918171561221
"4925"	"EFCAB5"	0.850393738855336
"4926"	"EFCAB6"	0.509179339002343
"4927"	"EFCAB7"	0.480972088368135
"4928"	"EFEMP1"	3.83468572884293e-06
"4929"	"EFEMP2"	0.438201221976014
"4930"	"EFHA1"	0.0162533188781085
"4931"	"EFHA2"	0.580059736111926
"4932"	"EFHB"	0.570790561711111
"4933"	"EFHC1"	0.862093787651918
"4934"	"EFHC2"	0.772710130059178
"4935"	"EFHD1"	0.250302257833375
"4936"	"EFHD2"	0.140455086434395
"4937"	"EFNA1"	0.787336774831562
"4938"	"EFNA2"	0.188361211303181
"4939"	"EFNA3"	0.00976503165499776
"4940"	"EFNA4"	0.00517977859819563
"4941"	"EFNA5"	0.0929074436604651
"4942"	"EFNB1"	0.007024797101992
"4943"	"EFNB2"	0.653619691636681
"4944"	"EFNB3"	0.879063992465775
"4945"	"EFR3A"	0.197781775104806
"4946"	"EFR3B"	0.044762131683566
"4947"	"EFS"	0.503812154719191
"4948"	"EFTUD1"	0.221753350743938
"4949"	"EFTUD2"	0.15470048215849
"4950"	"EGF"	0.011151911550066
"4951"	"EGFL6"	0.000434286891407121
"4952"	"EGFL7"	0.00833492358548626
"4953"	"EGFL8"	0.230515073562399
"4954"	"EGFLAM"	0.122470331099884
"4955"	"EGFR"	0.213299399752562
"4956"	"EGLN1"	0.0233168708349443
"4957"	"EGLN2"	0.99784949365028
"4958"	"EGLN3"	0.516705168305189
"4959"	"EGOT"	0.122002092767439
"4960"	"EGR1"	0.0362011792169538
"4961"	"EGR2"	0.62784218684442
"4962"	"EGR3"	0.0285681418738505
"4963"	"EGR4"	0.809476454586155
"4964"	"EHBP1"	0.832013731165538
"4965"	"EHBP1L1"	0.37375935771284
"4966"	"EHD1"	0.834941173353158
"4967"	"EHD2"	0.970031734949707
"4968"	"EHD3"	0.107721964166434
"4969"	"EHD4"	0.362450118996485
"4970"	"EHF"	0.552439616406232
"4971"	"EHHADH"	0.184687228719809
"4972"	"EHMT1"	0.935370623022803
"4973"	"EHMT2"	0.506391435267999
"4974"	"EI24"	0.32264482080112
"4975"	"EID1"	0.667652098892506
"4976"	"EID2"	0.516731584760596
"4977"	"EID2B"	0.168765008091698
"4978"	"EID3"	0.0229393246617833
"4979"	"EIF1"	0.0284429634341307
"4980"	"EIF1AD"	0.0273795821511413
"4981"	"EIF1AX"	0.362917762228913
"4982"	"EIF1AY"	0.238366386899024
"4983"	"EIF1B"	0.668946749095094
"4984"	"EIF2A"	0.227433849202837
"4985"	"EIF2AK1"	0.122030955576336
"4986"	"EIF2AK2"	0.0268395369266315
"4987"	"EIF2AK3"	0.00998383951167714
"4988"	"EIF2AK4"	0.0796476338834385
"4989"	"EIF2B1"	0.088619186325588
"4990"	"EIF2B2"	0.46289638875271
"4991"	"EIF2B3"	0.7950162140643
"4992"	"EIF2B4"	0.0667621328776206
"4993"	"EIF2B5"	0.469335179851932
"4994"	"EIF2C1"	0.77735384464482
"4995"	"EIF2C2"	0.0272979817049763
"4996"	"EIF2C3"	0.236125283149733
"4997"	"EIF2C4"	0.320464502058534
"4998"	"EIF2S1"	0.894733169882131
"4999"	"EIF2S2"	0.00107547443406242
"5000"	"EIF2S3"	3.27642110559134e-05
"5001"	"EIF3A"	0.945874376511726
"5002"	"EIF3B"	0.0503098971974721
"5003"	"EIF3C"	0.0197444153466111
"5004"	"EIF3CL"	0.547674523703279
"5005"	"EIF3D"	0.252421334439779
"5006"	"EIF3E"	1.89508714043551e-06
"5007"	"EIF3F"	0.2091370514531
"5008"	"EIF3G"	0.429754998315757
"5009"	"EIF3H"	0.000285214903863573
"5010"	"EIF3I"	0.613017208922648
"5011"	"EIF3IP1"	0.522037617158467
"5012"	"EIF3J"	0.0526135201720347
"5013"	"EIF3K"	0.488729228776611
"5014"	"EIF3L"	0.233842990944571
"5015"	"EIF3M"	0.0897025018678099
"5016"	"EIF4A1"	0.832864729854697
"5017"	"EIF4A2"	0.472779541060923
"5018"	"EIF4A3"	0.012964418717439
"5019"	"EIF4B"	0.4362126545343
"5020"	"EIF4E"	0.736871083557962
"5021"	"EIF4E2"	0.568084692054636
"5022"	"EIF4E3"	0.522198844301899
"5023"	"EIF4EBP1"	7.60501881358344e-07
"5024"	"EIF4EBP2"	0.674841676496726
"5025"	"EIF4EBP3"	0.135601684068722
"5026"	"EIF4ENIF1"	0.120857189729357
"5027"	"EIF4G1"	0.0101407403136597
"5028"	"EIF4G2"	0.634806648464982
"5029"	"EIF4G3"	0.808405117755635
"5030"	"EIF4H"	0.529428299902619
"5031"	"EIF5"	0.497158741323964
"5032"	"EIF5A"	0.292012888534724
"5033"	"EIF5A2"	0.268423832273518
"5034"	"EIF5AL1"	0.48937483614313
"5035"	"EIF5B"	0.0542350801093671
"5036"	"EIF6"	0.359243917076308
"5037"	"ELAC1"	0.219092601204465
"5038"	"ELAC2"	0.253361756541642
"5039"	"ELANE"	0.414471550663902
"5040"	"ELAVL1"	0.252764805448604
"5041"	"ELAVL2"	0.722708964821187
"5042"	"ELAVL3"	0.142476747675872
"5043"	"ELAVL4"	0.511144985869956
"5044"	"ELF1"	0.795064481079647
"5045"	"ELF2"	0.0328696626138647
"5046"	"ELF3"	0.0740372757204101
"5047"	"ELF4"	0.000492466223468324
"5048"	"ELF5"	0.227796258005551
"5049"	"ELFN1"	0.198922924916282
"5050"	"ELFN2"	0.183065710549264
"5051"	"ELK1"	0.00680102977616559
"5052"	"ELK3"	0.224114919904412
"5053"	"ELK4"	0.00718891075560968
"5054"	"ELL2"	0.821335875014006
"5055"	"ELL3"	0.0295023125672939
"5056"	"ELL"	0.865373553267752
"5057"	"ELMO1"	0.283761025217361
"5058"	"ELMO2"	0.456790927280983
"5059"	"ELMO3"	0.00704198260544942
"5060"	"ELMOD1"	0.75642685314811
"5061"	"ELMOD2"	0.401522662225734
"5062"	"ELMOD3"	0.589348628225654
"5063"	"ELN"	9.14604356694326e-08
"5064"	"ELOF1"	0.0252108361660961
"5065"	"ELOVL1"	0.915747356275861
"5066"	"ELOVL2"	2.5135520211883e-06
"5067"	"ELOVL3"	0.0731518403516707
"5068"	"ELOVL4"	0.0896644757728852
"5069"	"ELOVL5"	7.05735026018672e-06
"5070"	"ELOVL6"	0.026493108665658
"5071"	"ELOVL7"	0.348120226938099
"5072"	"ELP2"	0.423036806702106
"5073"	"ELP2P"	0.651828607504622
"5074"	"ELP3"	0.854808967578286
"5075"	"ELP4"	0.516586149924983
"5076"	"ELSPBP1"	0.684629499298275
"5077"	"ELTD1"	3.55747003795148e-05
"5078"	"EMB"	0.0102780174307602
"5079"	"EMCN"	0.304034333880001
"5080"	"EMD"	0.143165182042253
"5081"	"EME1"	1.33622475306794e-08
"5082"	"EME2"	0.233298817334589
"5083"	"EMG1"	0.046054222844315
"5084"	"EMID1"	0.00229116179093092
"5085"	"EMID2"	0.665330535077825
"5086"	"EMILIN1"	0.0478956177431829
"5087"	"EMILIN2"	0.393001654540269
"5088"	"EMILIN3"	0.70866880899717
"5089"	"EML1"	0.887796236657535
"5090"	"EML2"	0.817867206172129
"5091"	"EML3"	0.772556750104774
"5092"	"EML4"	0.0741650334086166
"5093"	"EML5"	0.572897120441616
"5094"	"EML6"	0.45349501012067
"5095"	"EMP1"	0.637757309235502
"5096"	"EMP2"	0.000126056649870532
"5097"	"EMP3"	0.655799617908522
"5098"	"EMR1"	0.0964386271166612
"5099"	"EMR2"	0.285018090306134
"5100"	"EMR3"	0.354412264333576
"5101"	"EMR4P"	0.00634926267516089
"5102"	"EMX1"	0.848279634402675
"5103"	"EMX2"	0.04214401125179
"5104"	"EMX2OS"	0.36962792406152
"5105"	"EN1"	2.32606918615375e-07
"5106"	"EN2"	9.86775117173266e-09
"5107"	"ENAH"	0.00134774865510146
"5108"	"ENAM"	0.124215610159024
"5109"	"ENC1"	0.0227368173539396
"5110"	"ENDOD1"	0.232588103463702
"5111"	"ENDOG"	0.00506209986314965
"5112"	"ENDOU"	0.711338140852684
"5113"	"ENG"	0.471059049617894
"5114"	"ENGASE"	0.584033636372229
"5115"	"ENHO"	0.952462681455128
"5116"	"ENKUR"	0.712013925658862
"5117"	"ENO1"	0.295548108338379
"5118"	"ENO2"	0.0514665383273215
"5119"	"ENO3"	0.70424819289182
"5120"	"ENOPH1"	0.516091494487298
"5121"	"ENOSF1"	0.375731590386559
"5122"	"ENOX1"	0.859747902717359
"5123"	"ENOX2"	0.0823869311374122
"5124"	"ENPEP"	0.134650470816493
"5125"	"ENPP1"	0.0422686197585171
"5126"	"ENPP2"	0.416163980908153
"5127"	"ENPP3"	0.615740131985581
"5128"	"ENPP4"	0.513530497637137
"5129"	"ENPP5"	0.0232810376034467
"5130"	"ENPP6"	0.895660744120195
"5131"	"ENPP7"	0.9168569748491
"5132"	"ENSA"	0.00634667588328319
"5133"	"ENTHD1"	0.447400759381768
"5134"	"ENTPD1"	0.0484093034746795
"5135"	"ENTPD2"	0.412093081870454
"5136"	"ENTPD3"	0.982412146966239
"5137"	"ENTPD4"	0.48306780248449
"5138"	"ENTPD5"	0.47676201472013
"5139"	"ENTPD6"	0.3755004648262
"5140"	"ENTPD7"	0.0758533926776571
"5141"	"ENTPD8"	0.0403286032710454
"5142"	"ENY2"	0.00980109468922119
"5143"	"EOMES"	0.0453847687704076
"5144"	"EP300"	0.428751179461221
"5145"	"EP400"	0.801065883860046
