"Gene"	"P-value"
"634"	"ANKRD27"	0.0446910317375356
"635"	"ANKRD28"	0.180381118648708
"636"	"ANKRD29"	0.216578909680494
"637"	"ANKRD31"	0.0608578592438744
"638"	"ANKRD32"	0.0325703376499566
"639"	"ANKRD33"	0.174796002744685
"640"	"ANKRD34A"	5.27380405013211e-07
"641"	"ANKRD34B"	0.140505446805534
"642"	"ANKRD34C"	1.17688154565032e-05
"643"	"ANKRD35"	0.0131822895945165
"644"	"ANKRD36"	0.0772566112811908
"645"	"ANKRD36B"	0.0788313196242313
"646"	"ANKRD36BP1"	2.35667521834015e-05
"647"	"ANKRD37"	0.1324138825018
"648"	"ANKRD39"	0.00458738824755978
"649"	"ANKRD40"	6.55593060283621e-06
"650"	"ANKRD42"	0.19534842600654
"651"	"ANKRD43"	0.0139681320400639
"652"	"ANKRD44"	1.78138489542734e-05
"653"	"ANKRD45"	0.389704777993643
"654"	"ANKRD46"	0.129373589186786
"655"	"ANKRD49"	0.0704108251006637
"656"	"ANKRD50"	0.26162117697254
"657"	"ANKRD52"	0.208253119430502
"658"	"ANKRD53"	0.383196720794388
"659"	"ANKRD54"	0.333666955908464
